m730000425@mail.uic.edu.hk,m730000425,Ejsulsrx,2.81
m730000426@mail.uic.edu.hk,m730000426,Psyyyoxt,2.63
m730000427@mail.uic.edu.hk,m730000427,Inlc,3.81
m730000428@mail.uic.edu.hk,m730000428,Ynugugv,1.84
m730000429@mail.uic.edu.hk,m730000429,Ihwhn,1.6
m730000430@mail.uic.edu.hk,m730000430,Ggogubx,3.78
m730000431@mail.uic.edu.hk,m730000431,Wlqg,1.63
m730000432@mail.uic.edu.hk,m730000432,Bftsqud,1.55
m730000433@mail.uic.edu.hk,m730000433,Okcy,2.08
m730000434@mail.uic.edu.hk,m730000434,Rcfcl,1.93
m730000435@mail.uic.edu.hk,m730000435,Eloipak,3.27
m730000436@mail.uic.edu.hk,m730000436,Vamwewlc,1.81
m730000437@mail.uic.edu.hk,m730000437,Ukcbw,1.42
m730000438@mail.uic.edu.hk,m730000438,Kswqq,3.09
m730000439@mail.uic.edu.hk,m730000439,Anvot,1.8
m730000440@mail.uic.edu.hk,m730000440,Cinvl,1.52
m730000441@mail.uic.edu.hk,m730000441,Dewyfu,1.71
m730000442@mail.uic.edu.hk,m730000442,Btcqwk,3.2
m730000443@mail.uic.edu.hk,m730000443,Jetjg,3.69
m730000444@mail.uic.edu.hk,m730000444,Pqkw,3.17
m730000445@mail.uic.edu.hk,m730000445,Cyfl,1.66
m730000446@mail.uic.edu.hk,m730000446,Scfm,2.56
m730000447@mail.uic.edu.hk,m730000447,Daeonp,2.04
m730000448@mail.uic.edu.hk,m730000448,Pywh,3.65
m730000449@mail.uic.edu.hk,m730000449,Mkyrnmhi,1.34
m730000450@mail.uic.edu.hk,m730000450,Miaoihsk,2.45
m730000451@mail.uic.edu.hk,m730000451,Qhmjybt,1.18
m730000452@mail.uic.edu.hk,m730000452,Rpmmk,1.4
m730000453@mail.uic.edu.hk,m730000453,Npwc,2.02
m730000454@mail.uic.edu.hk,m730000454,Didlyjay,3.48
m730000455@mail.uic.edu.hk,m730000455,Yrewfnmx,1.87
m730000456@mail.uic.edu.hk,m730000456,Wdww,1.75
m730000457@mail.uic.edu.hk,m730000457,Rggwfl,3.63
m730000458@mail.uic.edu.hk,m730000458,Pxkwjrav,3.15
m730000459@mail.uic.edu.hk,m730000459,Nrdurmg,3.63
m730000460@mail.uic.edu.hk,m730000460,Sfvjyep,3.78
m730000461@mail.uic.edu.hk,m730000461,Jryal,3.91
m730000462@mail.uic.edu.hk,m730000462,Sncmvj,1.44
m730000463@mail.uic.edu.hk,m730000463,Pjpl,3.64
m730000464@mail.uic.edu.hk,m730000464,Tlmqs,3.83
m730000465@mail.uic.edu.hk,m730000465,Tckap,1.79
m730000466@mail.uic.edu.hk,m730000466,Ssge,2.01
m730000467@mail.uic.edu.hk,m730000467,Alfqu,3.68
m730000468@mail.uic.edu.hk,m730000468,Dleaxo,2.55
m730000469@mail.uic.edu.hk,m730000469,Aeiq,3.45
m730000470@mail.uic.edu.hk,m730000470,Ugng,3.16
m730000471@mail.uic.edu.hk,m730000471,Hdyyf,1.85
m730000472@mail.uic.edu.hk,m730000472,Hivr,1.84
m730000473@mail.uic.edu.hk,m730000473,Hjvmco,2.86
m730000474@mail.uic.edu.hk,m730000474,Goal,2.95
m730000475@mail.uic.edu.hk,m730000475,Webmb,3.49
m730000476@mail.uic.edu.hk,m730000476,Unmtlf,2.8
m730000477@mail.uic.edu.hk,m730000477,Glwoipc,3.68
m730000478@mail.uic.edu.hk,m730000478,Thjwcan,3.54
m730000479@mail.uic.edu.hk,m730000479,Rolvb,2.66
m730000480@mail.uic.edu.hk,m730000480,Iltwexcf,3.87
m730000481@mail.uic.edu.hk,m730000481,Pqgexc,1.77
m730000482@mail.uic.edu.hk,m730000482,Hpqnton,2.66
m730000483@mail.uic.edu.hk,m730000483,Vionm,2.78
m730000484@mail.uic.edu.hk,m730000484,Byijoyuw,1.25
m730000485@mail.uic.edu.hk,m730000485,Ccpqn,2.61
m730000486@mail.uic.edu.hk,m730000486,Fmywoq,3.75
m730000487@mail.uic.edu.hk,m730000487,Jsqwsybm,3.94
m730000488@mail.uic.edu.hk,m730000488,Uspyc,2.05
m730000489@mail.uic.edu.hk,m730000489,Yqgtp,1.19
m730000490@mail.uic.edu.hk,m730000490,Bcfsq,2.72
m730000491@mail.uic.edu.hk,m730000491,Qvja,1.47
m730000492@mail.uic.edu.hk,m730000492,Syofh,2.51
m730000493@mail.uic.edu.hk,m730000493,Avhov,1.74
m730000494@mail.uic.edu.hk,m730000494,Cbbdjya,3.8
m730000495@mail.uic.edu.hk,m730000495,Aulus,1.15
m730000496@mail.uic.edu.hk,m730000496,Gvkbra,1.33
m730000497@mail.uic.edu.hk,m730000497,Capl,3.99
m730000498@mail.uic.edu.hk,m730000498,Jeja,1.29
m730000499@mail.uic.edu.hk,m730000499,Ljprh,3.83
m730000500@mail.uic.edu.hk,m730000500,Nabka,1.59
m730000501@mail.uic.edu.hk,m730000501,Snesu,3.03
m730000502@mail.uic.edu.hk,m730000502,Ruuipvi,1.58
m730000503@mail.uic.edu.hk,m730000503,Ooired,3.1
m730000504@mail.uic.edu.hk,m730000504,Aculbsn,1.58
m730000505@mail.uic.edu.hk,m730000505,Ebrleo,3.28
m730000506@mail.uic.edu.hk,m730000506,Rxwfm,2.17
m730000507@mail.uic.edu.hk,m730000507,Omkvpfp,2.08
m730000508@mail.uic.edu.hk,m730000508,Wrot,1.4
m730000509@mail.uic.edu.hk,m730000509,Pagg,2.35
m730000510@mail.uic.edu.hk,m730000510,Ilrpu,1.95
m730000511@mail.uic.edu.hk,m730000511,Xtenvrww,3.66
m730000512@mail.uic.edu.hk,m730000512,Viwjwy,2.76
m730000513@mail.uic.edu.hk,m730000513,Uljm,1.75
m730000514@mail.uic.edu.hk,m730000514,Kqyritt,1
m730000515@mail.uic.edu.hk,m730000515,Ihjgyaby,2.91
m730000516@mail.uic.edu.hk,m730000516,Jdvugoys,2.67
m730000517@mail.uic.edu.hk,m730000517,Sefwrf,2.35
m730000518@mail.uic.edu.hk,m730000518,Iwelfie,3.89
m730000519@mail.uic.edu.hk,m730000519,Eenuew,3.08
m730000520@mail.uic.edu.hk,m730000520,Plgfa,3.13
m730000521@mail.uic.edu.hk,m730000521,Nhpngwrs,2.3
m730000522@mail.uic.edu.hk,m730000522,Ltgpi,2.15
m730000523@mail.uic.edu.hk,m730000523,Ccdvxwu,2.51
m730000524@mail.uic.edu.hk,m730000524,Ltctiw,1.9
m730000525@mail.uic.edu.hk,m730000525,Oxmd,2.77
m730000526@mail.uic.edu.hk,m730000526,Fqim,3.34
m730000527@mail.uic.edu.hk,m730000527,Brbgcjx,3.94
m730000528@mail.uic.edu.hk,m730000528,Aalaun,1.38
m730000529@mail.uic.edu.hk,m730000529,Ixrxj,1.53
m730000530@mail.uic.edu.hk,m730000530,Msijvq,2.48
m730000531@mail.uic.edu.hk,m730000531,Qinpbq,3.39
m730000532@mail.uic.edu.hk,m730000532,Ifwvtarm,3.84
m730000533@mail.uic.edu.hk,m730000533,Rkox,1.52
m730000534@mail.uic.edu.hk,m730000534,Clgkwue,3.73
m730000535@mail.uic.edu.hk,m730000535,Kkilvxk,1.01
m730000536@mail.uic.edu.hk,m730000536,Khlnt,3.94
m730000537@mail.uic.edu.hk,m730000537,Pdxvll,3.28
m730000538@mail.uic.edu.hk,m730000538,Vcucoo,3.54
m730000539@mail.uic.edu.hk,m730000539,Uuejfx,3.89
m730000540@mail.uic.edu.hk,m730000540,Kqri,2.85
m730000541@mail.uic.edu.hk,m730000541,Yapbg,2.13
m730000542@mail.uic.edu.hk,m730000542,Lrpruqg,3.66
m730000543@mail.uic.edu.hk,m730000543,Xbokpi,3.36
m730000544@mail.uic.edu.hk,m730000544,Oemc,1.86
m730000545@mail.uic.edu.hk,m730000545,Afyee,1.3
m730000546@mail.uic.edu.hk,m730000546,Rvuqtoi,2.02
m730000547@mail.uic.edu.hk,m730000547,Xguwdi,3.96
m730000548@mail.uic.edu.hk,m730000548,Eqon,3.19
m730000549@mail.uic.edu.hk,m730000549,Jgwoq,2.09
m730000550@mail.uic.edu.hk,m730000550,Syfa,1.17
m730000551@mail.uic.edu.hk,m730000551,Dgcnx,1.13
m730000552@mail.uic.edu.hk,m730000552,Xlxjcm,3.16
m730000553@mail.uic.edu.hk,m730000553,Dbuungu,2.03
m730000554@mail.uic.edu.hk,m730000554,Vixc,2.56
m730000555@mail.uic.edu.hk,m730000555,Bskpvthv,3.71
m730000556@mail.uic.edu.hk,m730000556,Tvpcrdhp,2.99
m730000557@mail.uic.edu.hk,m730000557,Ljpltj,2.29
m730000558@mail.uic.edu.hk,m730000558,Dbst,2.13
m730000559@mail.uic.edu.hk,m730000559,Dyusy,1.86
m730000560@mail.uic.edu.hk,m730000560,Lkwvhuyn,1.42
m730000561@mail.uic.edu.hk,m730000561,Uwigdha,3.8
m730000562@mail.uic.edu.hk,m730000562,Ifci,2.08
m730000563@mail.uic.edu.hk,m730000563,Ludgnh,3.58
m730000564@mail.uic.edu.hk,m730000564,Ruiymt,2.04
m730000565@mail.uic.edu.hk,m730000565,Oovpafnr,3.25
m730000566@mail.uic.edu.hk,m730000566,Tfsdx,1.13
m730000567@mail.uic.edu.hk,m730000567,Qqmibajs,3.03
m730000568@mail.uic.edu.hk,m730000568,Ogwg,2.58
m730000569@mail.uic.edu.hk,m730000569,Bidt,3.69
m730000570@mail.uic.edu.hk,m730000570,Btpowtbc,3.25
m730000571@mail.uic.edu.hk,m730000571,Ojcmlqc,1.66
m730000572@mail.uic.edu.hk,m730000572,Yoptltd,3.82
m730000573@mail.uic.edu.hk,m730000573,Cvmpnqn,2.08
m730000574@mail.uic.edu.hk,m730000574,Ipggmqye,2.74
m730000575@mail.uic.edu.hk,m730000575,Wyvbhcaq,2.33
m730000576@mail.uic.edu.hk,m730000576,Jfrtes,2.76
m730000577@mail.uic.edu.hk,m730000577,Wvinrsxk,2.53
m730000578@mail.uic.edu.hk,m730000578,Kbwiubuq,3.74
m730000579@mail.uic.edu.hk,m730000579,Wcsiewbm,1.58
m730000580@mail.uic.edu.hk,m730000580,Pmodeyw,1.96
m730000581@mail.uic.edu.hk,m730000581,Teejny,2.32
m730000582@mail.uic.edu.hk,m730000582,Jwxddhs,2.21
m730000583@mail.uic.edu.hk,m730000583,Ueltjl,3.64
m730000584@mail.uic.edu.hk,m730000584,Wurwd,1.7
m730000585@mail.uic.edu.hk,m730000585,Kkeqh,2.69
m730000586@mail.uic.edu.hk,m730000586,Yuvyubg,1.51
m730000587@mail.uic.edu.hk,m730000587,Yqnn,3.09
m730000588@mail.uic.edu.hk,m730000588,Cdrexcal,2.97
m730000589@mail.uic.edu.hk,m730000589,Ykpvdfeq,3.51
m730000590@mail.uic.edu.hk,m730000590,Ecirh,3.09
m730000591@mail.uic.edu.hk,m730000591,Lwfptjdo,1.27
m730000592@mail.uic.edu.hk,m730000592,Vdpg,3.21
m730000593@mail.uic.edu.hk,m730000593,Uakxqfpo,2.89
m730000594@mail.uic.edu.hk,m730000594,Eshfli,3.93
m730000595@mail.uic.edu.hk,m730000595,Hnposy,1.79
m730000596@mail.uic.edu.hk,m730000596,Vndnujt,2.78
m730000597@mail.uic.edu.hk,m730000597,Tysris,3.84
m730000598@mail.uic.edu.hk,m730000598,Plbdeas,2.92
m730000599@mail.uic.edu.hk,m730000599,Vqfpca,2.84
m730000600@mail.uic.edu.hk,m730000600,Lsweydk,1.27
m730000601@mail.uic.edu.hk,m730000601,Rmjc,1.87
m730000602@mail.uic.edu.hk,m730000602,Ulkplo,3.92
m730000603@mail.uic.edu.hk,m730000603,Urem,3.97
m730000604@mail.uic.edu.hk,m730000604,Rnxp,1.5
m730000605@mail.uic.edu.hk,m730000605,Ntlfjp,3.79
m730000606@mail.uic.edu.hk,m730000606,Gbulesjh,3.8
m730000607@mail.uic.edu.hk,m730000607,Eahfp,3.52
m730000608@mail.uic.edu.hk,m730000608,Trutrndr,1.43
m730000609@mail.uic.edu.hk,m730000609,Fdqm,1.65
m730000610@mail.uic.edu.hk,m730000610,Wjqasucw,2.34
m730000611@mail.uic.edu.hk,m730000611,Tjqko,1.1
m730000612@mail.uic.edu.hk,m730000612,Seahyu,1.12
m730000613@mail.uic.edu.hk,m730000613,Rqheqji,3.85
m730000614@mail.uic.edu.hk,m730000614,Khuvrfcg,3.16
m730000615@mail.uic.edu.hk,m730000615,Dcskk,3.33
m730000616@mail.uic.edu.hk,m730000616,Kbyokbh,1.3
m730000617@mail.uic.edu.hk,m730000617,Nsvis,3.59
m730000618@mail.uic.edu.hk,m730000618,Kjvgloj,2.79
m730000619@mail.uic.edu.hk,m730000619,Gyrgampt,1.67
m730000620@mail.uic.edu.hk,m730000620,Riaignn,2.02
m730000621@mail.uic.edu.hk,m730000621,Ikxex,2.07
m730000622@mail.uic.edu.hk,m730000622,Avin,3.54
m730000623@mail.uic.edu.hk,m730000623,Pattq,2.4
m730000624@mail.uic.edu.hk,m730000624,Eiit,2.53
m730000625@mail.uic.edu.hk,m730000625,Mahal,3.89
m730000626@mail.uic.edu.hk,m730000626,Fknjdck,1.81
m730000627@mail.uic.edu.hk,m730000627,Lguy,1.51
m730000628@mail.uic.edu.hk,m730000628,Ykxmbg,3.09
m730000629@mail.uic.edu.hk,m730000629,Vbegtrr,1.7
m730000630@mail.uic.edu.hk,m730000630,Qjyhpgx,1.95
m730000631@mail.uic.edu.hk,m730000631,Yoyay,2.67
m730000632@mail.uic.edu.hk,m730000632,Bbyi,1.99
m730000633@mail.uic.edu.hk,m730000633,Yuuu,2.59
m730000634@mail.uic.edu.hk,m730000634,Rcyxpf,2.02
m730000635@mail.uic.edu.hk,m730000635,Sfgp,3.47
m730000636@mail.uic.edu.hk,m730000636,Iiyi,3.91
m730000637@mail.uic.edu.hk,m730000637,Rdpyfu,2.94
m730000638@mail.uic.edu.hk,m730000638,Aoajhl,1.61
m730000639@mail.uic.edu.hk,m730000639,Tblqrnn,2.33
m730000640@mail.uic.edu.hk,m730000640,Wvjcvg,2.57
m730000641@mail.uic.edu.hk,m730000641,Qauuax,2.69
m730000642@mail.uic.edu.hk,m730000642,Selnqijb,1
m730000643@mail.uic.edu.hk,m730000643,Pyho,2.02
m730000644@mail.uic.edu.hk,m730000644,Aambayom,3.82
m730000645@mail.uic.edu.hk,m730000645,Ebnt,3.39
m730000646@mail.uic.edu.hk,m730000646,Avpjt,2.1
m730000647@mail.uic.edu.hk,m730000647,Ihuy,1.68
m730000648@mail.uic.edu.hk,m730000648,Uhqwh,3.54
m730000649@mail.uic.edu.hk,m730000649,Foaed,1.13
m730000650@mail.uic.edu.hk,m730000650,Tpxerr,3.96
m730000651@mail.uic.edu.hk,m730000651,Xgphsob,1.17
m730000652@mail.uic.edu.hk,m730000652,Tsigrk,1.92
m730000653@mail.uic.edu.hk,m730000653,Fqlrhu,2.72
m730000654@mail.uic.edu.hk,m730000654,Vhhgq,2.93
m730000655@mail.uic.edu.hk,m730000655,Usnv,2.79
m730000656@mail.uic.edu.hk,m730000656,Rmgr,2.87
m730000657@mail.uic.edu.hk,m730000657,Wdfeyy,3.37
m730000658@mail.uic.edu.hk,m730000658,Tqoiu,3.48
m730000659@mail.uic.edu.hk,m730000659,Cncicdy,3.52
m730000660@mail.uic.edu.hk,m730000660,Pnxu,3.38
m730000661@mail.uic.edu.hk,m730000661,Ixmq,3.06
m730000662@mail.uic.edu.hk,m730000662,Juks,2.59
m730000663@mail.uic.edu.hk,m730000663,Cavajftw,2.89
m730000664@mail.uic.edu.hk,m730000664,Pceh,3
m730000665@mail.uic.edu.hk,m730000665,Fkuxrjm,2.75
m730000666@mail.uic.edu.hk,m730000666,Josnxf,1.71
m730000667@mail.uic.edu.hk,m730000667,Nkwvvh,2.71
m730000668@mail.uic.edu.hk,m730000668,Xldynx,2.77
m730000669@mail.uic.edu.hk,m730000669,Povma,2.3
m730000670@mail.uic.edu.hk,m730000670,Kdgcaxu,3.36
m730000671@mail.uic.edu.hk,m730000671,Ebnpw,3.78
m730000672@mail.uic.edu.hk,m730000672,Vrdpej,2.5
m730000673@mail.uic.edu.hk,m730000673,Ltkpqhkw,2.86
m730000674@mail.uic.edu.hk,m730000674,Vqahw,1.71
m730000675@mail.uic.edu.hk,m730000675,Npuu,1
m730000676@mail.uic.edu.hk,m730000676,Uvveoyk,2.34
m730000677@mail.uic.edu.hk,m730000677,Kvtfhl,2.53
m730000678@mail.uic.edu.hk,m730000678,Qikiw,3.33
m730000679@mail.uic.edu.hk,m730000679,Ocjfm,3.11
m730000680@mail.uic.edu.hk,m730000680,Apalr,3.72
m730000681@mail.uic.edu.hk,m730000681,Msaesyj,3.16
m730000682@mail.uic.edu.hk,m730000682,Kflr,2.65
m730000683@mail.uic.edu.hk,m730000683,Qkbj,2.19
m730000684@mail.uic.edu.hk,m730000684,Raagpxf,3.83
m730000685@mail.uic.edu.hk,m730000685,Qkhltuea,3.95
m730000686@mail.uic.edu.hk,m730000686,Bgyhabit,2.23
m730000687@mail.uic.edu.hk,m730000687,Nyjubwyl,3.73
m730000688@mail.uic.edu.hk,m730000688,Pefd,3.16
m730000689@mail.uic.edu.hk,m730000689,Ckoqmx,1.82
m730000690@mail.uic.edu.hk,m730000690,Xpviaqow,1.31
m730000691@mail.uic.edu.hk,m730000691,Beivjnqq,2.39
m730000692@mail.uic.edu.hk,m730000692,Emeo,2.78
m730000693@mail.uic.edu.hk,m730000693,Bjumlchd,2.63
m730000694@mail.uic.edu.hk,m730000694,Sieimx,2.79
m730000695@mail.uic.edu.hk,m730000695,Tbdud,2.4
m730000696@mail.uic.edu.hk,m730000696,Hdyi,3.58
m730000697@mail.uic.edu.hk,m730000697,Hfrq,1.86
m730000698@mail.uic.edu.hk,m730000698,Bdetdyi,3.79
m730000699@mail.uic.edu.hk,m730000699,Pckc,2.29
m730000700@mail.uic.edu.hk,m730000700,Mnlpybs,1.89
m730000701@mail.uic.edu.hk,m730000701,Dindohw,1.44
m730000702@mail.uic.edu.hk,m730000702,Grkxsj,2.26
m730000703@mail.uic.edu.hk,m730000703,Cmllsfgb,1.83
m730000704@mail.uic.edu.hk,m730000704,Vrtjkaf,2.89
m730000705@mail.uic.edu.hk,m730000705,Anokrhx,2.98
m730000706@mail.uic.edu.hk,m730000706,Txov,1.01
m730000707@mail.uic.edu.hk,m730000707,Xmya,3.59
m730000708@mail.uic.edu.hk,m730000708,Jcmqevmm,3.04
m730000709@mail.uic.edu.hk,m730000709,Hpnud,2.17
m730000710@mail.uic.edu.hk,m730000710,Dudfy,1.01
m730000711@mail.uic.edu.hk,m730000711,Bycrdu,3.7
m730000712@mail.uic.edu.hk,m730000712,Ybfrxd,3.76
m730000713@mail.uic.edu.hk,m730000713,Xpymtg,3.29
m730000714@mail.uic.edu.hk,m730000714,Scdggul,2.18
m730000715@mail.uic.edu.hk,m730000715,Djcoi,2.54
m730000716@mail.uic.edu.hk,m730000716,Wigvwdly,2.59
m730000717@mail.uic.edu.hk,m730000717,Fynluk,3.39
m730000718@mail.uic.edu.hk,m730000718,Brdrye,4
m730000719@mail.uic.edu.hk,m730000719,Oescem,2.66
m730000720@mail.uic.edu.hk,m730000720,Bwyoylmm,1.41
m730000721@mail.uic.edu.hk,m730000721,Qheclcv,2.85
m730000722@mail.uic.edu.hk,m730000722,Wehcuby,1.86
m730000723@mail.uic.edu.hk,m730000723,Xhsc,1.28
m730000724@mail.uic.edu.hk,m730000724,Omykee,3.23
m730000725@mail.uic.edu.hk,m730000725,Ahusvype,2.86
m730000726@mail.uic.edu.hk,m730000726,Tadd,2.38
m730000727@mail.uic.edu.hk,m730000727,Kyjbjmp,2.27
m730000728@mail.uic.edu.hk,m730000728,Yjavk,3.62
m730000729@mail.uic.edu.hk,m730000729,Vlsvanl,3.76
m730000730@mail.uic.edu.hk,m730000730,Tvucvue,3.51
m730000731@mail.uic.edu.hk,m730000731,Ltkq,3.16
m730000732@mail.uic.edu.hk,m730000732,Rspu,2.38
m730000733@mail.uic.edu.hk,m730000733,Vtmh,1.38
m730000734@mail.uic.edu.hk,m730000734,Bbxg,1.66
m730000735@mail.uic.edu.hk,m730000735,Pqoxhay,2.02
m730000736@mail.uic.edu.hk,m730000736,Mcsy,2.56
m730000737@mail.uic.edu.hk,m730000737,Knmmwra,2.28
m730000738@mail.uic.edu.hk,m730000738,Guqujoke,1.27
m730000739@mail.uic.edu.hk,m730000739,Ltaskq,1.41
m730000740@mail.uic.edu.hk,m730000740,Yavtgoc,2.56
m730000741@mail.uic.edu.hk,m730000741,Xcxbnn,2.16
m730000742@mail.uic.edu.hk,m730000742,Qrmf,1.21
m730000743@mail.uic.edu.hk,m730000743,Swtu,3.82
m730000744@mail.uic.edu.hk,m730000744,Uxsps,3.33
m730000745@mail.uic.edu.hk,m730000745,Yyreyg,1.88
m730000746@mail.uic.edu.hk,m730000746,Wgsarklh,1.87
m730000747@mail.uic.edu.hk,m730000747,Ycbxdc,2.41
m730000748@mail.uic.edu.hk,m730000748,Taov,1.03
m730000749@mail.uic.edu.hk,m730000749,Qgxw,2.88
m730000750@mail.uic.edu.hk,m730000750,Bkhcjd,2.87
m730000751@mail.uic.edu.hk,m730000751,Xyet,3.14
m730000752@mail.uic.edu.hk,m730000752,Yxfx,1.75
m730000753@mail.uic.edu.hk,m730000753,Jxgei,2.1
m730000754@mail.uic.edu.hk,m730000754,Kmoste,1.7
m730000755@mail.uic.edu.hk,m730000755,Hqkcxwdk,3.06
m730000756@mail.uic.edu.hk,m730000756,Jsrppq,2.81
m730000757@mail.uic.edu.hk,m730000757,Ebmqsju,1.74
m730000758@mail.uic.edu.hk,m730000758,Dajrpo,1.02
m730000759@mail.uic.edu.hk,m730000759,Ulvolv,3.2
m730000760@mail.uic.edu.hk,m730000760,Yunyc,3.35
m730000761@mail.uic.edu.hk,m730000761,Gvhkoahx,2.34
m730000762@mail.uic.edu.hk,m730000762,Hiosoi,2.8
m730000763@mail.uic.edu.hk,m730000763,Uumokx,1.55
m730000764@mail.uic.edu.hk,m730000764,Febpss,3.85
m730000765@mail.uic.edu.hk,m730000765,Xwiklu,3.1
m730000766@mail.uic.edu.hk,m730000766,Ogbycm,3.14
m730000767@mail.uic.edu.hk,m730000767,Qprgvaur,3.25
m730000768@mail.uic.edu.hk,m730000768,Ijgehf,3.93
m730000769@mail.uic.edu.hk,m730000769,Xurhvftw,2.38
m730000770@mail.uic.edu.hk,m730000770,Lfyce,1.88
m730000771@mail.uic.edu.hk,m730000771,Btmbbe,3.84
m730000772@mail.uic.edu.hk,m730000772,Wuakm,2.6
m730000773@mail.uic.edu.hk,m730000773,Sxej,2.94
m730000774@mail.uic.edu.hk,m730000774,Yhapsvhs,3.66
m730000775@mail.uic.edu.hk,m730000775,Wlqob,1.12
m730000776@mail.uic.edu.hk,m730000776,Tbxeisj,1.5
m730000777@mail.uic.edu.hk,m730000777,Qoqvxxkv,3.18
m730000778@mail.uic.edu.hk,m730000778,Qoufx,3.37
m730000779@mail.uic.edu.hk,m730000779,Vadxe,1.17
m730000780@mail.uic.edu.hk,m730000780,Nqod,3.81
m730000781@mail.uic.edu.hk,m730000781,Ecpwgx,1.11
m730000782@mail.uic.edu.hk,m730000782,Lenokq,2.11
m730000783@mail.uic.edu.hk,m730000783,Kwgh,1.98
m730000784@mail.uic.edu.hk,m730000784,Jdkmhrsn,2.84
m730000785@mail.uic.edu.hk,m730000785,Prsut,3.75
m730000786@mail.uic.edu.hk,m730000786,Bulgdo,3.74
m730000787@mail.uic.edu.hk,m730000787,Dnxflsr,1.09
m730000788@mail.uic.edu.hk,m730000788,Opqbot,3.79
m730000789@mail.uic.edu.hk,m730000789,Yipbik,3.04
m730000790@mail.uic.edu.hk,m730000790,Mjcvwnj,3.44
m730000791@mail.uic.edu.hk,m730000791,Hxqpciv,1.28
m730000792@mail.uic.edu.hk,m730000792,Bjuf,3.29
m730000793@mail.uic.edu.hk,m730000793,Fadotnox,3.34
m730000794@mail.uic.edu.hk,m730000794,Fmonncu,1.22
m730000795@mail.uic.edu.hk,m730000795,Eqycm,3.89
m730000796@mail.uic.edu.hk,m730000796,Hffbmqof,2.99
m730000797@mail.uic.edu.hk,m730000797,Hkslv,3.66
m730000798@mail.uic.edu.hk,m730000798,Doyqa,1.96
m730000799@mail.uic.edu.hk,m730000799,Tnybwjwb,1.52
m730000800@mail.uic.edu.hk,m730000800,Rltaovgv,1.2
m730000801@mail.uic.edu.hk,m730000801,Qfgjpjj,2.62
m730000802@mail.uic.edu.hk,m730000802,Dgqsviah,3.93
m730000803@mail.uic.edu.hk,m730000803,Rtpdxq,2.93
m730000804@mail.uic.edu.hk,m730000804,Pssnwlqy,2.79
m730000805@mail.uic.edu.hk,m730000805,Huvc,1.71
m730000806@mail.uic.edu.hk,m730000806,Avbyt,1.2
m730000807@mail.uic.edu.hk,m730000807,Mjknf,1.81
m730000808@mail.uic.edu.hk,m730000808,Ihnof,1.34
m730000809@mail.uic.edu.hk,m730000809,Sqdk,3.82
m730000810@mail.uic.edu.hk,m730000810,Ywed,3.06
m730000811@mail.uic.edu.hk,m730000811,Peacoe,2.98
m730000812@mail.uic.edu.hk,m730000812,Ndxeb,1
m730000813@mail.uic.edu.hk,m730000813,Rfqpxif,3.38
m730000814@mail.uic.edu.hk,m730000814,Mtykf,3.92
m730000815@mail.uic.edu.hk,m730000815,Icepkvct,1.46
m730000816@mail.uic.edu.hk,m730000816,Xeigb,2.74
m730000817@mail.uic.edu.hk,m730000817,Gwecbftn,1.66
m730000818@mail.uic.edu.hk,m730000818,Ckcy,3.83
m730000819@mail.uic.edu.hk,m730000819,Rfspdwjb,3.59
m730000820@mail.uic.edu.hk,m730000820,Bmnwcaa,3.09
m730000821@mail.uic.edu.hk,m730000821,Sfgg,3.35
m730000822@mail.uic.edu.hk,m730000822,Vcop,1.12
m730000823@mail.uic.edu.hk,m730000823,Knnunvod,1.27
m730000824@mail.uic.edu.hk,m730000824,Qelays,3.53
m730000825@mail.uic.edu.hk,m730000825,Jnhq,2.14
m730000826@mail.uic.edu.hk,m730000826,Qwec,1.5
m730000827@mail.uic.edu.hk,m730000827,Blcmb,1.07
m730000828@mail.uic.edu.hk,m730000828,Rcpgskio,2.22
m730000829@mail.uic.edu.hk,m730000829,Vglmvpws,1.66
m730000830@mail.uic.edu.hk,m730000830,Gmvnbpe,3.4
m730000831@mail.uic.edu.hk,m730000831,Oemdjiw,2.49
m730000832@mail.uic.edu.hk,m730000832,Uhnewpxb,3.63
m730000833@mail.uic.edu.hk,m730000833,Gaxnd,1.55
m730000834@mail.uic.edu.hk,m730000834,Hboyqmj,1.33
m730000835@mail.uic.edu.hk,m730000835,Mqjaft,2.86
m730000836@mail.uic.edu.hk,m730000836,Plrlnv,3.4
m730000837@mail.uic.edu.hk,m730000837,Saso,3.82
m730000838@mail.uic.edu.hk,m730000838,Ilcajdhg,1.85
m730000839@mail.uic.edu.hk,m730000839,Buudqjup,2.66
m730000840@mail.uic.edu.hk,m730000840,Ijninmk,1.17
m730000841@mail.uic.edu.hk,m730000841,Pfvace,1.17
m730000842@mail.uic.edu.hk,m730000842,Euatyt,2.54
m730000843@mail.uic.edu.hk,m730000843,Jqelif,3.32
m730000844@mail.uic.edu.hk,m730000844,Ixofkm,2.28
m730000845@mail.uic.edu.hk,m730000845,Ekvwontv,1.18
m730000846@mail.uic.edu.hk,m730000846,Njym,3.02
m730000847@mail.uic.edu.hk,m730000847,Ilivsmgf,3.92
m730000848@mail.uic.edu.hk,m730000848,Pcuul,2.47
m730000849@mail.uic.edu.hk,m730000849,Xjiqbd,3.7
m730000850@mail.uic.edu.hk,m730000850,Apjwlcux,2.37
m730000851@mail.uic.edu.hk,m730000851,Akqdsl,2.07
